Year,DoY,Hour,FC_cw,qc_FC_cw,FC_cwu_f,FC_cwu_gf,qc_FC_cwu_gf,FC_cwbu_f,FC_cwbu_gf,qc_FC_cwbu_gf,FC_cwbNEGu_f,FC_cwbNEGu_gf,qc_FC_cwbNEGu_gf,FC_cwbEXPu_f,FC_cwbEXPu_gf,qc_FC_cwbEXPu_gf,LE_cw_f,qc_LE_cw_f,LE_cw_gf,qc_LE_cw_gf,H_c_f,qc_H_c_f,H_c_gf,qc_H_c_gf,UST,EBC,TAU_c,qc_TAU_c,TAU,TAU_FreqR,H,H_FreqR,LE,LE_FreqR,FC,FC_FreqR,Rg_f,Rg_gf,qc_Rg_gf,VPD_f,VPD_gf,qc_VPD_gf,RH_f,RH_gf,qc_RH_gf,Ta_f,Ta_gf,qc_Ta_gf,Tsoil_f,Tsoil_gf,qc_Tsoil_gf,PA_1,Rg_out_f,Rlong_f,Rlong_out_f,RNET_f,PAR_f,PAR_out_f,PRECIP,SnowD_f,G1_f,G2_f,G3_f,G4_f,G1_str,G2_str,SWC_1_f,SWC_2_f,Tsoil_2,Tsoil_3,AGC,CO2,ALBEDO_f,WS_1,WD,cs616_1,cs616_2,ch4_flux_raw,qc_ch4_flux,ch4_flux_f,ch4_flux_gf,ch4_flux_gf_fqc,RSSI_mean,ch4_mole_fraction,PotRad,FP_NEEnight,FP_Temp,E_0,R_ref,Reco,Reco_f,Reco_DT_f,GPP,GPP_f,GPP_DT_f,GPP_fqc,gC_NEE,gC_ER,gC_GPP,gC ER_DT,gC GPP_DT
--,--,--,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,Wm-2,-,Wm-2,-,Wm-2,-,Wm-2,-,ms-1,%,kg m-1 s-2,-,kg m-1 s-2,-,Wm-2,-,Wm-2,-,umolm-2s-1,-,Wm-2,Wm-2,-,hPa,hPa,-,%,%,-,degC,degC,-,degC,degC,-,KPA,Wm-2,Wm-2,Wm-2,Wm-2,umolm-2s-1,umolm-2s-1,mm,m,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,m3 m-3,m3 m-3,degC,degC,unitless,umol mol-1,fraction,m sec-1,degrees,usec,usec,umolm-2s-1,#,umolm-2s-1,umolm-2s-1,-,%,umol/mol,W_m-2,umolm-2s-1,degC,degK,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,-,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1
2013,353,17.5,-9999,-9999,-9999,0.43191,2,-9999,1.0737,2,-9999,0.43191,2,-9999,0.43191,2,-9999,-9999,1.4002,2,-4.5353,1,-4.5353,0,0.039995,-9999,0.0021602,1,0.0020632,1.047,-4.1507,1.0927,-9999,1,-9999,1,-9999,0.0562,2,-9999,0.34906,2,-9999,76.121,2,-16.7,-16.7,0,-9999,-0.68088,2,99.3,-9999,-9999,-9999,-0.54,-9999,-9999,0,0.186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.31,37.636,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.7,69.65,1.775,0.51671,0.43191,0.43191,0.084801,0,-9999,2,0.0093305,0.0093305,0,0.0093305,-9999
2013,353,18,-9999,-9999,-9999,0.44728,2,-9999,1.0923,2,-9999,0.44728,2,-9999,0.44728,2,-9999,-9999,1.0252,2,-1.9858,0,-1.9858,0,0.030412,-9999,0.0012499,0,0.0011942,1.0466,-1.8184,1.0921,-9999,1,-9999,1,-9999,0,2,-9999,0.36614,2,-9999,76.202,2,-17.3,-17.3,0,-9999,-0.67422,2,99.3,-9999,-9999,-9999,3.951,-9999,-9999,0,0.169,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.516,55.947,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.3,69.65,1.7735,0.49128,0.44728,0.44728,0.044003,0,-9999,2,0.0096626,0.0096626,0,0.0096626,-9999
2013,353,18.5,-9999,-9999,-9999,0.48269,2,-9999,1.1302,2,-9999,0.48269,2,-9999,0.48269,2,-9999,-9999,1.0507,2,-2.2069,1,-2.2069,0,0.058041,-9999,0.0045624,2,0.0044865,1.0169,-2.146,1.0284,-9999,1,-9999,1,-9999,0,2,-9999,0.37918,2,-9999,76.228,2,-17.86,-17.86,0,-9999,-0.6691,2,99.3,-9999,-9999,-9999,-0.593,-9999,-9999,0,0.171,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0.469,32.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.86,69.65,1.772,0.46776,0.48269,0.48269,-0.014932,0,-9999,2,0.010428,0.010428,0,0.010428,-9999
2013,353,19,-9999,-9999,-9999,0.4597,2,-9999,1.1117,2,-9999,0.4597,2,-9999,0.4597,2,-9999,-9999,0.79995,2,-2.3712,0,-2.3712,0,0.052409,-9999,0.0037297,1,0.0036385,1.0251,-2.2833,1.0385,-9999,1,-9999,1,-9999,0.0646,2,-9999,0.37735,2,-9999,76.272,2,-17.68,-17.68,0,-9999,-0.6734,2,99.3,-9999,-9999,-9999,-1.393,-9999,-9999,0,0.174,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.328,335.53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.68,69.65,1.7706,0.47476,0.4597,0.4597,0.015069,0,-9999,2,0.0099309,0.0099309,0,0.0099309,-9999
2013,353,19.5,-9999,-9999,-9999,0.46243,2,-9999,1.116,2,-9999,0.46243,2,-9999,0.46243,2,-9999,-9999,0.65395,2,-1.7356,1,-1.7356,0,0.045803,-9999,0.0028457,1,0.0027875,1.0209,-1.6732,1.0373,-9999,1,-9999,1,-9999,0.0962,2,-9999,0.37617,2,-9999,76.327,2,-17.98,-17.98,0,-9999,-0.6763,2,99.3,-9999,-9999,-9999,0.125,-9999,-9999,0,0.173,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0.314,352.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.98,69.65,1.7691,0.46206,0.46243,0.46243,-0.00036982,0,-9999,2,0.0099898,0.0099898,0,0.0099898,-9999
2013,353,20,-9999,-9999,-9999,0.43846,2,-9999,1.0933,2,-9999,0.43846,2,-9999,0.43846,2,-9999,-9999,0.60448,2,1.562,1,1.562,0,0.032765,-9999,0.0014585,1,0.0013881,1.0507,1.5047,1.0381,-9999,1,-9999,1,-9999,0.1306,2,-9999,0.37301,2,-9999,76.475,2,-17.95,-17.95,0,-9999,-0.6738,2,99.3,-9999,-9999,-9999,-3.286,-9999,-9999,0,0.191,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0.383,304.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.95,69.65,1.7676,0.4629,0.43846,0.43846,0.024432,0,-9999,2,0.009472,0.009472,0,0.009472,-9999
2013,353,20.5,-9999,-9999,-9999,0.45267,2,-9999,1.1088,2,-9999,0.45267,2,-9999,0.45267,2,-9999,-9999,0.51776,2,-4.7908,2,-4.7908,0,0.049905,-9999,0.0033834,1,0.0032815,1.0311,-4.5188,1.0602,-9999,1,-9999,1,-9999,0.2194,2,-9999,0.36865,2,-9999,76.727,2,-18,-18,0,-9999,-0.6638,2,99.3,-9999,-9999,-9999,-2.919,-9999,-9999,0,0.193,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.408,357.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-18,69.65,1.7661,0.46046,0.45267,0.45267,0.007796,0,-9999,2,0.009779,0.009779,0,0.009779,-9999
2013,353,21,-9999,-9999,-9999,0.40246,2,-9999,1.0572,2,-9999,0.40246,2,-9999,0.40246,2,-9999,-9999,0.7056,2,-10.159,1,-10.159,0,0.091808,-9999,0.011453,1,0.011161,1.0262,-9.8076,1.0358,-9999,1,-9999,1,-9999,0.21083,2,-9999,0.35616,2,-9999,77.637,2,-17.83,-17.83,0,-9999,-0.64818,2,99.3,-9999,-9999,-9999,-0.287,-9999,-9999,0,0.191,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0.327,67.565,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.83,69.65,1.7646,0.46703,0.40246,0.40246,0.064568,0,-9999,2,0.0086943,0.0086943,0,0.0086943,-9999
2013,353,21.5,-9999,-9999,-9999,0.44172,2,-9999,1.0931,2,-9999,0.44172,2,-9999,0.44172,2,-9999,-9999,1.2049,2,-0.27132,1,-0.27132,0,0.036771,-9999,0.0018357,1,0.0017878,1.0268,-0.2641,1.0273,-9999,1,-9999,1,-9999,0.157,2,-9999,0.35713,2,-9999,77.733,2,-17.53,-17.53,0,-9999,-0.64355,2,99.3,-9999,-9999,-9999,-1.139,-9999,-9999,0,0.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0.247,42.909,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.53,69.65,1.7631,0.47893,0.44172,0.44172,0.037213,0,-9999,2,0.0095425,0.0095425,0,0.0095425,-9999
2013,353,22,-9999,-9999,-9999,0.39919,2,-9999,1.0483,2,-9999,0.39919,2,-9999,0.39919,2,-9999,-9999,-0.51886,2,-3.7675,1,-3.7675,0,0.059323,-9999,0.0047718,1,0.0046819,1.0192,-3.6368,1.0359,-9999,1,-9999,1,0.168,0.168,0,0.24114,0.24114,0,84.8,84.8,0,-17.13,-17.13,0,-0.59,-0.59,0,99.3,0.158,-9999,-9999,1.762,0,0,0,0.174,-7.852,-3.428,-4.374,-8.25,-5.64,-6.312,-9999,-9999,-2.326,-4.116,-9999,-9999,-9999,0.543,16.029,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.13,69.65,1.7616,0.495,0.39919,0.39919,0.095814,0,0,2,0.0086237,0.0086237,0,0.0086237,0
2013,353,22.5,-9999,-9999,-9999,0.35662,2,-9999,1.0041,2,-9999,0.35662,2,-9999,0.35662,2,-9999,-9999,2.1168,2,-5.043,0,-5.043,0,0.048836,-9999,0.0032287,1,0.0031286,1.032,-4.7421,1.0634,-9999,1,-9999,1,-9999,0.102,2,-9999,0.36343,2,-9999,77.834,2,-16.86,-16.86,0,-9999,-0.64218,2,99.3,-9999,-9999,-9999,-2.888,-9999,-9999,0,0.186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.566,17.287,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.86,69.65,1.7602,0.50575,0.35662,0.35662,0.14913,0,-9999,2,0.007704,0.007704,0,0.007704,-9999
2013,353,23,-9999,-9999,-9999,0.31898,2,-9999,0.96586,2,-9999,0.31898,2,-9999,0.31898,2,-9999,-9999,2.193,2,-5.1955,0,-5.1955,0,0.042936,-9999,0.0024933,1,0.0023915,1.0426,-4.7889,1.0849,-9999,1,-9999,1,-9999,0.028,2,-9999,0.36493,2,-9999,77.885,2,-16.67,-16.67,0,-9999,-0.64282,2,99.3,-9999,-9999,-9999,-1.722,-9999,-9999,0,0.182,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.488,21.426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.67,69.65,1.7587,0.5132,0.31898,0.31898,0.19422,0,-9999,2,0.0068909,0.0068909,0,0.0068909,-9999
2013,353,23.5,-9999,-9999,-9999,0.31087,2,-9999,0.95936,2,-9999,0.31087,2,-9999,0.31087,2,-9999,-9999,1.843,2,-5.7522,2,-5.7522,0,0.075963,-9999,0.0078009,1,0.0076698,1.0171,-5.5834,1.0302,-9999,1,-9999,1,-9999,0,2,-9999,0.37947,2,-9999,77.31,2,-16.34,-16.34,0,-9999,-0.6488,2,-9999,-9999,-9999,-9999,-1.227,-9999,-9999,0,0.172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.544,23.026,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.34,69.65,1.7572,0.52648,0.31087,0.31087,0.2156,0,-9999,2,0.0067157,0.0067157,0,0.0067157,-9999
2013,354,0,-9999,-9999,-9999,0.29453,2,-9999,0.94396,2,-9999,0.29453,2,-9999,0.29453,2,-9999,-9999,1.4702,2,-10.089,1,-10.089,0,0.071172,-9999,0.006838,1,0.0066732,1.0247,-9.6293,1.0477,-9999,1,-9999,1,-9999,0,2,-9999,0.38048,2,-9999,77.534,2,-16.46,-16.46,0,-9999,-0.6477,2,99.3,-9999,-9999,-9999,-0.521,-9999,-9999,0,0.189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.469,11.902,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.46,69.65,1.7557,0.52104,0.29453,0.29453,0.22651,0,-9999,2,0.0063627,0.0063627,0,0.0063627,-9999
2013,354,0.5,-9999,-9999,-9999,0.28374,2,-9999,0.93372,2,-9999,0.28374,2,-9999,0.28374,2,-9999,-9999,1.3214,2,-5.1068,1,-5.1068,0,0.035811,-9999,0.0017315,1,0.0016218,1.0677,-4.5105,1.1322,-9999,1,-9999,1,-9999,0,2,-9999,0.38777,2,-9999,77.549,2,-16.34,-16.34,0,-9999,-0.6463,2,99.3,-9999,-9999,-9999,0.054,-9999,-9999,0,0.188,-7.864,-3.317,-4.284,-7.84,-5.5905,-6.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.349,21.581,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.34,69.65,1.7542,0.52559,0.28374,0.28374,0.24184,0,-9999,2,0.0061296,0.0061296,0,0.0061296,-9999
2013,354,1,-9999,-9999,-9999,0.23588,2,-9999,0.88208,2,-9999,0.23588,2,-9999,0.23588,2,-9999,-9999,2.5553,2,0.81748,2,0.81748,0,0.038005,-9999,0.0019495,1,0.0018793,1.0373,0.79432,1.0292,-9999,1,-9999,1,-9999,0.024333,2,-9999,0.35835,2,-9999,78.73,2,-16.28,-16.28,0,-9999,-0.6465,2,99.3,-9999,-9999,-9999,3.363,-9999,-9999,0,0.172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0.489,14.487,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.28,69.65,1.7528,0.52764,0.23588,0.23588,0.29176,0,-9999,2,0.0050957,0.0050957,0,0.0050957,-9999
2013,354,1.5,-9999,-9999,-9999,0.19445,2,-9999,0.83591,2,-9999,0.19445,2,-9999,0.19445,2,-9999,-9999,4.177,2,-6.9101,1,-6.9101,0,0.057574,-9999,0.0044711,1,0.0043439,1.0293,-6.537,1.0571,-9999,1,-9999,1,-9999,0.024333,2,-9999,0.37435,2,-9999,78.652,2,-16.53,-16.53,0,-9999,-0.645,2,99.3,-9999,-9999,-9999,1.523,-9999,-9999,0,0.168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0.394,0.311,11.871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.53,69.65,1.7513,0.51683,0.19445,0.19445,0.32237,0,-9999,2,0.0042007,0.0042007,0,0.0042007,-9999
2013,354,2,-9999,-9999,-9999,0.11597,2,-9999,0.75067,2,-9999,0.24012,2,-9999,0.24012,2,-9999,-9999,-0.4695,2,-4.6175,1,-4.6175,0,0.027427,-9999,0.0010161,2,0.00091797,1.1069,-3.8148,1.2104,-9999,1,-9999,1,0.146,0.146,0,0.22694,0.22694,0,85.3,85.3,0,-17.45,-17.45,0,-0.556,-0.556,0,99.3,0.122,-9999,-9999,-0.011,0,0,0,0.172,-7.853,-3.421,-4.322,-8.1,-5.637,-6.211,-9999,-9999,-2.255,-4.017,-9999,-9999,-9999,0.41,8.3768,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.45,69.65,1.7498,0.47857,0.24012,0.24012,0.23845,0,0,2,0.0051873,0.0051873,0,0.0051873,0
2013,354,2.5,-9999,-9999,-9999,0.021664,2,-9999,0.6507,2,-9999,0.27026,2,-9999,0.27026,2,-9999,-9999,7.6287,2,-8.5262,1,-8.5262,0,0.068061,-9999,0.0062808,1,0.0060218,1.043,-8.0513,1.059,-9999,1,-9999,1,-9999,0.024333,2,-9999,0.37652,2,-9999,79.422,2,-17.38,-17.38,0,-9999,-0.6395,2,99.3,-9999,-9999,-9999,-0.059,-9999,-9999,0,0.171,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.207,226.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-17.38,69.65,1.7483,0.48102,0.27026,0.27026,0.21076,0,-9999,2,0.0058384,0.0058384,0,0.0058384,-9999
2013,354,3,-9999,-9999,-9999,-0.012921,2,-9999,0.61064,2,-9999,0.23568,2,-9999,0.23568,2,-9999,-9999,7.9655,2,-1.5297,1,-1.5297,0,0.045104,-9999,0.002758,1,0.0026939,1.0238,-1.4738,1.0379,-9999,1,-9999,1,-9999,0.024333,2,-9999,0.3548,2,-9999,80.652,2,-16.95,-16.95,0,-9999,-0.6346,2,99.4,-9999,-9999,-9999,-4.512,-9999,-9999,0,0.173,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.276,279.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.95,69.65,1.7468,0.49822,0.23568,0.23568,0.26254,0,-9999,2,0.0050914,0.0050914,0,0.0050914,-9999
2013,354,3.5,-9999,-9999,-9999,0.53075,2,-9999,1.1532,2,-9999,0.77935,2,-9999,0.77935,2,-9999,-9999,4.7538,2,-8.5383,1,-8.5383,0,0.051856,-9999,0.0036395,1,0.003495,1.0413,-7.8913,1.082,-9999,1,-9999,1,-9999,0,2,-9999,0.36002,2,-9999,81.242,2,-16.53,-16.53,0,-9999,-0.6276,2,99.3,-9999,-9999,-9999,-4.339,-9999,-9999,0,0.195,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0.553,32.492,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.53,69.65,1.7453,0.51507,0.77935,0.77935,-0.26427,0,-9999,2,0.016836,0.016836,0,0.016836,-9999
2013,354,4,-9999,-9999,-9999,0.642,2,-9999,1.2639,2,-9999,0.95275,2,-9999,0.95275,2,-9999,-9999,3.5274,2,-4.0305,0,-4.0305,0,0.053697,-9999,0.0038966,0,0.0038087,1.0231,-3.8573,1.0449,-9999,1,-9999,1,-9999,0,2,-9999,0.32184,2,-9999,83.05,2,-16.84,-16.84,0,-9999,-0.6223,2,99.3,-9999,-9999,-9999,1.912,-9999,-9999,0,0.189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.534,22.867,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.84,69.65,1.7438,0.50188,0.95275,0.95275,-0.45087,0,-9999,2,0.020582,0.020582,0,0.020582,-9999
2013,354,4.5,-9999,-9999,-9999,0.89856,2,-9999,1.5208,2,-9999,1.106,2,-9999,1.106,2,-9999,-9999,0.81083,2,8.5841,1,8.5841,0,0.12644,-9999,0.021616,1,0.018733,1.1539,7.7405,1.109,-9999,1,-9999,1,-9999,0,2,-9999,0.29783,2,-9999,84.235,2,-16.75,-16.75,0,-9999,-0.6189,2,99.3,-9999,-9999,-9999,0.065,-9999,-9999,0,0.181,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.475,254.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.75,69.65,1.7424,0.50515,1.106,1.106,-0.60082,0,-9999,2,0.023893,0.023893,0,0.023893,-9999
2013,354,5,-9999,-9999,-9999,1.3996,2,-9999,2.0219,2,-9999,1.3996,2,-9999,1.3996,2,-9999,-9999,-2.0072,2,-2.3241,1,-2.3241,0,0.049378,-9999,0.0032968,1,0.0032291,1.021,-2.2383,1.0383,-9999,1,-9999,1,-9999,0,2,-9999,0.29396,2,-9999,84.578,2,-16.52,-16.52,0,-9999,-0.6164,2,99.3,-9999,-9999,-9999,-1.739,-9999,-9999,0,0.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.545,4.2423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.52,69.65,1.7409,0.51417,1.3996,1.3996,-0.88541,0,-9999,2,0.030235,0.030235,0,0.030235,-9999
2013,354,5.5,-9999,-9999,-9999,0.88575,3,-9999,1.6092,3,-9999,0.88575,3,-9999,0.88575,3,-9999,-9999,-1.1452,3,-0.58076,2,-0.58076,0,0.056206,-9999,0.0042679,1,0.004219,1.0116,-0.57137,1.0164,-9999,1,-9999,1,-9999,0,2,-9999,0.31099,2,-9999,83.672,2,-16.09,-16.09,0,-9999,-0.62756,2,99.4,-9999,-9999,-9999,-1.273,-9999,-9999,0,0.191,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0.611,17.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.09,69.65,1.7394,0.53146,0.88575,0.88575,-0.35429,0,-9999,3,0.019135,0.019135,0,0.019135,-9999
2013,354,6,-9999,-9999,-9999,0.84588,3,-9999,1.4787,3,-9999,0.84588,3,-9999,0.84588,3,-9999,-9999,-0.82011,3,-2.4544,0,-2.4544,0,0.035116,-9999,0.0016633,1,0.0016023,1.0381,-2.281,1.076,-9999,1,-9999,1,-9999,0,2,-9999,0.33843,2,-9999,82.213,2,-15.9,-15.9,0,-9999,-0.64225,2,99.4,-9999,-9999,-9999,-2.665,-9999,-9999,0,0.183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.513,30.989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.9,69.65,1.7379,0.53886,0.84588,0.84588,-0.30702,0,-9999,3,0.018273,0.018273,0,0.018273,-9999
2013,354,6.5,-9999,-9999,-9999,0.81732,3,-9999,1.4496,3,-9999,0.81732,3,-9999,0.81732,3,-9999,-9999,-1.3165,3,-9.2346,1,-9.2346,0,0.11281,-9999,0.017155,1,0.016917,1.0141,-9.0397,1.0216,-9999,1,-9999,1,-9999,0,2,-9999,0.36444,2,-9999,80.8,2,-16.02,-16.02,0,-9999,-0.66143,2,99.4,-9999,-9999,-9999,0.833,-9999,-9999,0,0.184,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0.54,55.293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.02,69.65,1.7364,0.53344,0.81732,0.81732,-0.28388,0,-9999,3,0.017657,0.017657,0,0.017657,-9999
2013,354,7,-9999,-9999,-9999,0.73025,3,-9999,1.3626,3,-9999,0.81808,3,-9999,0.81808,3,-9999,-9999,-1.0204,3,-2.2537,2,-2.2537,0,0.074847,-9999,0.0075547,0,0.0074379,1.0157,-2.2068,1.0213,-9999,1,-9999,1,-9999,0,2,-9999,0.36191,2,-9999,81.341,2,-16.34,-16.34,0,-9999,-0.65771,2,99.4,-9999,-9999,-9999,1.069,-9999,-9999,0,0.189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.439,70.995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.34,69.65,1.7349,0.51981,0.81808,0.81808,-0.29827,0,-9999,3,0.017673,0.017673,0,0.017673,-9999
2013,354,7.5,-9999,-9999,-9999,0.4669,3,-9999,1.1579,3,-9999,0.66657,3,-9999,0.66657,3,-9999,-9999,-0.70379,3,-2.8945,0,-2.8945,0,0.063828,-9999,0.0055011,0,0.0054174,1.0154,-2.8178,1.0272,-9999,1,-9999,1,-9999,0,2,-9999,0.35872,2,-9999,81.345,2,-16.07,-16.07,0,-9999,-0.68183,2,99.4,-9999,-9999,-9999,0.778,-9999,-9999,0,0.186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0.407,27.852,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-16.07,69.65,1.7335,0.53047,0.66657,0.66657,-0.1361,0,-9999,3,0.0144,0.0144,0,0.0144,-9999
2013,354,8,-9999,-9999,-9999,0.22132,3,-9999,1.1944,3,-9999,0.6974,3,-9999,0.6974,3,-9999,-9999,15.664,2,-15.123,2,-15.123,0,0.010743,-9999,0.0001557,2,0.000048721,3.1958,-3.4674,4.3615,-9999,1,-9999,1,-9999,0.048,2,-9999,0.32643,2,-9999,83.142,2,-15.65,-15.65,0,-9999,-0.67733,2,99.4,-9999,-9999,-9999,-1.563,-9999,-9999,0,0.185,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.296,16.441,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.65,69.65,1.732,0.54734,0.6974,0.6974,-0.15006,0,-9999,3,0.015066,0.015066,0,0.015066,-9999
2013,354,8.5,-9999,-9999,-9999,0.019279,3,-9999,1.1553,3,-9999,0.50735,3,-9999,0.50735,3,-9999,-9999,15.664,2,2.5956,1,2.5956,0,0.052798,-9999,0.0037534,1,0.0035328,1.0624,2.4816,1.0459,-9999,1,-9999,1,-9999,0.12183,2,-9999,0.30039,2,-9999,84.517,2,-15.16,-15.16,0,-9999,-0.672,2,99.4,-9999,-9999,-9999,-2.458,-9999,-9999,0,0.175,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0.221,335.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-15.16,69.65,1.7305,0.56715,0.50735,0.50735,0.0598,0,-9999,3,0.01096,0.01096,0,0.01096,-9999
