Year,DoY,Hour,FC_cw,qc_FC_cw,FC_cwu_f,FC_cwu_gf,qc_FC_cwu_gf,FC_cwbNEGu_f,FC_cwbNEGu_gf,qc_FC_cwbNEGu_gf,LE_cw_f,qc_LE_cw_f,LE_cw_gf,qc_LE_cw_gf,H_c_f,qc_H_c_f,H_c_gf,qc_H_c_gf,UST,EBC,TAU_c,qc_TAU_c,TAU,TAU_FreqR,H,H_FreqR,LE,LE_FreqR,FC,FC_FreqR,Rg_f,Rg_gf,qc_Rg_gf,VPD_f,VPD_gf,qc_VPD_gf,RH_f,RH_gf,qc_RH_gf,Ta_f,Ta_gf,qc_Ta_gf,Tsoil_f,Tsoil_gf,qc_Tsoil_gf,PA_1,Rg_out_f,Rlong_f,Rlong_out_f,RNET_f,PAR_out_f,PRECIP,SnowD_f,G1_f,G2_f,G3_f,G4_f,G1_str,G2_str,SWC_1_f,SWC_2_f,Tsoil_2,AGC,CO2,ALBEDO_f,WS_1,WD,PotRad,FP_NEEnight,FP_Temp,E_0,R_ref,Reco,Reco_f,Reco_DT_f,GPP,GPP_f,GPP_DT_f,GPP_fqc,gC_NEE,gC_ER,gC_GPP,gC ER_DT,gC GPP_DT
--,--,--,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,umolm-2s-1,umolm-2s-1,-,Wm-2,-,Wm-2,-,Wm-2,-,Wm-2,-,ms-1,%,kg m-1 s-2,-,kg m-1 s-2,-,Wm-2,-,Wm-2,-,umolm-2s-1,-,Wm-2,Wm-2,-,hPa,hPa,-,%,%,-,degC,degC,-,degC,degC,-,KPA,Wm-2,Wm-2,Wm-2,Wm-2,umolm-2s-1,mm,m,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,Wm-2,m3 m-3,m3 m-3,degC,unitless,umol mol-1,fraction,m sec-1,degrees,W_m-2,umolm-2s-1,degC,degK,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,umolm-2s-1,-,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1,gC_m-2_30min-1
2010,332,15.5,-9999,-9999,-9999,1.1344,3,-9999,1.1344,3,-9999,-9999,4.1043,1,-9999,-9999,-4.0477,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.13984,0.13984,0,0.22838,0.22838,0,84.352,84.352,0,-18.108,-18.108,0,20.745,20.745,0,-9999,0,173.03,162.77,10.448,1.8601,0,0.109,0.11341,0.0035712,0.34282,0.17607,0.058491,0.25945,20.96,18.149,14.945,-9999,-9999,-9999,0.37182,243.06,0,-9999,-18.108,59.32,1.0481,0.33084,1.1344,1.1344,-0.80354,0,0,3,0.024506,0.024506,0,0.024506,0
2010,332,16,-9999,-9999,-9999,1.1775,3,-9999,1.1775,3,-9999,-9999,4.2042,1,-9999,-9999,-2.3035,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.20546,0.20546,0,84.452,84.452,0,-19.261,-19.261,0,20.745,20.745,0,-9999,0,173.31,160.96,12.627,0.15048,0,0.108,0.11266,0.0017242,0.34314,0.17617,0.057193,0.25965,20.96,18.149,14.945,-9999,-9999,-9999,0.18503,270.1,0,-9999,-19.261,59.32,1.0481,0.30189,1.1775,1.1775,-0.87561,0,0,3,0.025437,0.025437,0,0.025437,0
2010,332,16.5,-9999,-9999,-9999,1.1241,3,-9999,1.1241,3,-9999,-9999,3.8649,1,-9999,-9999,-1.4242,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.2463,0.2463,0,80.409,80.409,0,-19.835,-19.835,0,20.745,20.745,0,-9999,0,173.3,162.65,10.223,0,0,0.11,0.11303,0.00082114,0.34324,0.17623,0.056928,0.25973,20.96,18.149,14.945,-9999,-9999,0.44142,0.27549,286.44,0,-9999,-19.835,59.32,1.0481,0.28757,1.1241,1.1241,-0.83655,0,0,3,0.024284,0.024284,0,0.024284,0
2010,332,17,-9999,-9999,-9999,1.1241,3,-9999,1.1241,3,-9999,-9999,3.8649,1,-9999,-9999,-1.4242,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.14283,0.14283,0,88.643,88.643,0,-19.831,-19.831,0,20.745,20.745,0,-9999,0.56749,173.07,165.2,6.3542,0,0,0.114,0.1192,0.0019573,0.34295,0.17603,0.060581,0.25949,20.96,18.149,14.945,-9999,-9999,-9999,0.40077,171.12,0,-9999,-19.831,59.32,1.0481,0.28767,1.1241,1.1241,-0.83645,0,0,3,0.024284,0.024284,0,0.024284,0
2010,332,17.5,-9999,-9999,-9999,1.1775,3,-9999,1.1775,3,-9999,-9999,4.2042,1,-9999,-9999,-2.3035,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.22356,0.22356,0,83.052,83.052,0,-19.282,-19.282,0,20.745,20.745,0,-9999,0.77266,173.13,166.56,4.9312,0,0,0.111,0.1267,0.0036685,0.3427,0.17606,0.065183,0.25938,20.96,18.149,14.945,-9999,-9999,-9999,0.37856,172.16,0,-9999,-19.282,59.32,1.0481,0.30136,1.1775,1.1775,-0.87614,0,0,3,0.025437,0.025437,0,0.025437,0
2010,332,18,-9999,-9999,-9999,1.1241,3,-9999,1.1241,3,-9999,-9999,4.0414,1,-9999,-9999,-1.4568,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.20048,0.20048,0,84.46,84.46,0,-19.538,-19.538,0,20.745,20.745,0,-9999,0.214,173.19,166.29,6.1034,0,0,0.112,0.12676,0.0033536,0.34255,0.17571,0.065054,0.25913,20.96,18.149,14.945,-9999,-9999,-9999,0.36861,131.16,0,-9999,-19.538,59.32,1.0481,0.29497,1.1241,1.1241,-0.82915,0,0,3,0.024284,0.024284,0,0.024284,0
2010,332,18.5,-9999,-9999,-9999,1.1775,3,-9999,1.1775,3,-9999,-9999,4.222,1,-9999,-9999,-1.8768,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.19064,0.19064,0,85.361,85.361,0,-19.43,-19.43,0,20.745,20.745,0,-9999,0.26877,173.23,165.1,7.2562,0,0,0.112,0.12894,0.0030935,0.34345,0.17518,0.066017,0.25931,20.96,18.149,14.945,-9999,-9999,-9999,0.35947,105.86,0,-9999,-19.43,59.32,1.0481,0.29766,1.1775,1.1775,-0.87984,0,0,3,0.025437,0.025437,0,0.025437,0
2010,332,19,-9999,-9999,-9999,1.1241,3,-9999,1.1241,3,-9999,-9999,4.1982,1,-9999,-9999,-1.0487,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.17827,0.17827,0,85.26,85.26,0,-20.279,-20.279,0,20.745,20.745,0,-9999,0,173.43,162.89,10.645,0,0,0.109,0.12721,0.00031483,0.34495,0.17421,0.063762,0.25958,20.96,18.149,14.945,-9999,-9999,-9999,0.30055,65.313,0,-9999,-20.279,59.32,1.0481,0.27655,1.1241,1.1241,-0.84757,0,0,3,0.024284,0.024284,0,0.024284,0
2010,332,19.5,-9999,-9999,-9999,1.0214,3,-9999,1.0214,3,-9999,-9999,4.782,1,-9999,-9999,-1.3827,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.15009,0.15009,0,87.196,87.196,0,-20.636,-20.636,0,20.745,20.745,0,-9999,0.079636,173.43,162.67,10.135,0,0,0.106,0.12368,-0.00099929,0.34299,0.17133,0.061342,0.25716,20.96,18.149,14.945,-9999,-9999,-9999,0.45344,89.576,0,-9999,-20.636,59.32,1.0481,0.26773,1.0214,1.0214,-0.75364,0,0,3,0.022065,0.022065,0,0.022065,0
2010,332,20,-9999,-9999,-9999,0.91893,3,-9999,0.91893,3,-9999,-9999,4.0486,1,-9999,-9999,-1.8069,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.17314,0.17314,0,84.265,84.265,0,-21.355,-21.355,0,20.745,20.745,0,-9999,0,173.15,162.63,10.441,0,0,0.111,0.1246,-0.0017386,0.34397,0.17177,0.061432,0.25787,20.96,18.149,14.945,-9999,-9999,-9999,0.36688,187.39,0,-9999,-21.355,59.32,1.0481,0.2501,0.91893,0.91893,-0.66883,0,0,3,0.019852,0.019852,0,0.019852,0
2010,332,20.5,-9999,-9999,-9999,0.95692,3,-9999,0.95692,3,-9999,-9999,4.0486,1,-9999,-9999,-1.8069,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.20745,0.20745,0,81.421,81.421,0,-21.189,-21.189,0,20.745,20.745,0,-9999,0.30288,173.12,163.03,9.335,0,0,0.109,0.12632,-0.0021221,0.34741,0.17296,0.062099,0.26019,20.96,18.149,14.945,-9999,-9999,-9999,0.52369,111.08,0,-9999,-21.189,59.32,1.0481,0.25415,0.95692,0.95692,-0.70277,0,0,3,0.020672,0.020672,0,0.020672,0
2010,332,21,-9999,-9999,-9999,0.95679,3,-9999,0.95679,3,-9999,-9999,3.3603,1,-9999,-9999,-0.88193,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.18993,0.18993,0,81.554,81.554,0,-22.104,-22.104,0,20.745,20.745,0,-9999,0,173.25,163.24,9.986,0,0,0.108,0.12477,-0.0030806,0.35125,0.17038,0.060845,0.26081,20.96,18.149,14.945,-9999,-9999,-9999,0.39494,185.43,0,-9999,-22.104,59.32,1.0481,0.23195,0.95679,0.95679,-0.72484,0,0,3,0.020669,0.020669,0,0.020669,0
2010,332,21.5,-9999,-9999,-9999,0.8785,3,-9999,0.8785,3,-9999,-9999,2.5852,1,-9999,-9999,-1.6551,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.17546,0.17546,0,81.45,81.45,0,-23.054,-23.054,0,20.745,20.745,0,-9999,0,172.76,162.44,10.703,0,0,0.11,0.12318,-0.0052304,0.349,0.16977,0.058975,0.25939,20.96,18.149,14.945,-9999,-9999,-9999,0.32459,259.3,0,-9999,-23.054,59.32,1.0481,0.20933,0.8785,0.8785,-0.66917,0,0,3,0.018978,0.018978,0,0.018978,0
2010,332,22,-9999,-9999,-9999,0.87333,3,-9999,0.87333,3,-9999,-9999,2.2994,1,-9999,-9999,-2.0331,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.15637,0.15637,0,82.12,82.12,0,-23.924,-23.924,0,20.745,20.745,0,-9999,0,171.95,162.06,9.5708,0,0,0.108,0.12477,-0.0054226,0.34901,0.17167,0.059673,0.26034,20.96,18.149,14.945,-9999,-9999,0.57601,0.18222,12.418,0,-9999,-23.924,59.32,1.0481,0.18909,0.87333,0.87333,-0.68424,0,0,3,0.018867,0.018867,0,0.018867,0
2010,332,22.5,-9999,-9999,-9999,0.90882,3,-9999,0.90882,3,-9999,-9999,3.595,1,-9999,-9999,-6.8647,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.14486,0.14486,0,81.881,81.881,0,-24.911,-24.911,0,20.745,20.745,0,-9999,0,171.31,160.98,10.191,0,0,0.11,0.12218,-0.0072582,0.35266,0.16959,-24.8,172,20.96,18.149,14.945,-9999,-9999,0.8225,0.21399,231.79,0,-9999,-24.911,59.32,1.0481,0.16678,0.90882,0.90882,-0.74204,0,0,3,0.019633,0.019633,0,0.019633,0
2010,332,23,-9999,-9999,-9999,1.077,3,-9999,1.077,3,-9999,-9999,3.65,1,-9999,-9999,-6.9045,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.14176,0.14176,0,80.603,80.603,0,-25.89,-25.89,0,20.745,20.745,0,-9999,0,170.28,160.66,9.332,0,0,0.109,0.11919,-0.010122,0.35214,0.16662,-24.803,172,20.96,18.149,14.945,-9999,-9999,0.64201,0.24638,236.68,0,-9999,-25.89,59.32,1.0481,0.14548,1.077,1.077,-0.93152,0,0,3,0.023266,0.023266,0,0.023266,0
2010,332,23.5,-9999,-9999,-9999,0.34,3,-9999,0.34,3,-9999,-9999,3.6968,1,-9999,-9999,-6.9785,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.1251,0.1251,0,81.679,81.679,0,-26.624,-26.624,0,20.745,20.745,0,-9999,0,169.35,160.2,8.4974,0,0,0.108,0.11601,-0.013479,0.3547,0.16271,-24.806,172,20.96,18.149,14.945,-9999,-9999,0.20416,0.24042,219.05,0,-9999,-26.624,59.32,1.0481,0.13013,0.34,0.34,-0.20987,0,0,3,0.007345,0.007345,0,0.007345,0
2010,333,0,-9999,-9999,-9999,0.423,3,-9999,0.477,3,-9999,-9999,3.7284,1,-9999,-9999,-7.0876,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.13423,0.13423,0,79.002,79.002,0,-27.332,-27.332,0,20.701,20.701,0,-9999,0,168.59,160.07,7.9524,0,0,0.108,0.1063,0.015955,0.33327,0.15344,-26.384,173.78,22.306,18.341,15.3,-9999,-9999,0.24795,0.32029,248.41,0,-9999,-27.332,59.32,1.0481,0.11589,0.477,0.477,-0.36111,0,0,3,0.010305,0.010305,0,0.010305,0
2010,333,0.5,-9999,-9999,-9999,0.48364,3,-9999,0.53273,3,-9999,-9999,3.7284,1,-9999,-9999,-7.0876,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.1252,0.1252,0,79.693,79.693,0,-27.718,-27.718,0,20.701,20.701,0,-9999,0,167.74,160.03,6.9324,0,0,0.11,0.090732,0.019019,0.31678,0.1541,-26.391,173.78,22.306,18.341,15.3,-9999,-9999,0.080611,0.22633,251.98,0,-9999,-27.718,59.32,1.0481,0.10839,0.53273,0.53273,-0.42434,0,0,3,0.011509,0.011509,0,0.011509,0
